"add","shift","delete"
9,107,4
7,116,11
9,106,8
8,103,9
6,94,5
3,108,10
7,108,2
9,98,4
8,108,9
9,105,5
7,100,11
12,117,10
6,103,7
5,97,9
6,98,8
11,92,7
7,96,7
12,96,7
5,115,11
12,97,7
8,89,9
7,94,8
10,104,12
12,97,12
8,110,7
8,106,10
8,119,7
4,104,8
4,102,9
7,102,7
10,106,4
4,112,9
15,106,7
6,99,13
10,91,9
9,105,9
7,97,9
9,111,7
8,101,7
7,107,6
3,88,8
9,109,6
15,104,5
8,113,10
6,98,9
11,101,13
8,121,9
7,97,6
8,96,6
8,110,6
11,121,4
3,107,10
9,111,8
6,98,9
8,100,8
6,100,6
15,111,8
10,97,11
7,104,11
8,100,10
5,109,10
5,110,7
10,102,4
10,101,8
8,105,9
5,105,8
8,109,5
8,105,8
5,101,7
5,111,5
8,103,12
7,105,8
2,118,6
4,89,6
10,100,4
5,91,5
7,117,6
9,97,6
6,106,10
4,114,7
9,103,5
9,104,6
7,104,10
11,101,8
9,102,8
10,98,8
5,101,7
7,110,4
2,100,11
5,94,8
9,100,1
7,110,7
7,91,6
5,102,11
7,105,8
5,107,4
8,104,5
5,108,7
14,106,7
12,102,10
9,111,11
9,108,8
11,105,15
2,95,9
7,97,7
10,89,6
11,95,8
7,104,11
5,98,2
6,106,10
11,92,3
3,96,9
13,112,5
9,106,9
7,98,10
8,115,9
4,108,6
9,95,8
9,95,11
8,101,6
11,90,10
4,93,12
7,100,4
8,88,6
10,96,10
10,107,8
9,99,7
10,92,7
9,102,10
6,102,9
6,100,13
11,97,3
8,105,10
3,108,4
11,97,9
4,100,10
3,98,11
7,102,3
7,103,2
11,109,6
6,109,9
7,101,6
10,107,8
7,107,8
7,102,8
7,100,6
5,97,7
8,103,8
7,95,8
9,101,8
8,99,7
7,99,8
6,93,9
8,115,7
10,100,5
5,107,7
4,107,4
4,105,6
6,103,5
4,99,7
5,108,7
4,87,7
9,99,2
3,98,8
7,105,7
12,86,9
5,103,4
5,105,8
9,97,8
11,99,3
6,98,7
10,110,7
1,98,9
10,90,5
7,90,2
15,100,7
10,95,8
10,111,6
7,103,17
8,102,10
10,101,9
8,96,11
9,104,12
6,106,9
8,108,8
7,102,7
5,93,9
7,94,3
8,109,6
4,90,9
5,108,4
5,113,3
6,98,6
7,97,6
12,100,6
9,98,8
9,89,10
5,102,9
5,98,11
10,98,5
6,98,4
20,111,9
7,107,15
13,109,10
8,108,11
17,105,16
7,100,9
5,105,10
6,104,9
9,104,7
11,94,7
12,103,8
9,95,12
7,105,11
15,107,8
9,93,6
11,107,10
9,98,16
8,107,12
11,112,9
8,109,11
3,97,5
9,103,8
13,110,13
6,107,9
8,105,7
6,97,7
9,93,6
10,104,9
8,96,12
10,109,4
8,100,5
12,86,9
5,95,12
11,92,3
9,105,13
14,108,7
4,110,7
5,106,11
14,95,7
6,100,11
6,105,7
5,109,9
7,108,7
8,103,11
8,88,9
8,100,7
10,109,4
7,99,5
6,119,7
13,90,7
14,96,12
5,112,11
5,105,8
8,107,4
13,94,13
11,103,13
10,96,7
20,102,12
11,97,10
13,125,12
7,93,12
15,99,9
10,93,14
9,113,11
6,98,6
13,88,11
10,101,10
16,105,13
12,104,14
5,101,14
9,97,6
8,99,10
9,118,6
13,120,8
5,94,10
8,104,12
8,109,6
8,98,10
10,86,4
8,94,10
13,103,8
14,105,14
14,101,15
9,109,12
5,93,12
3,99,9
5,86,9
4,90,9
7,107,2
9,100,7
9,95,6
6,106,10
8,93,6
11,104,9
7,100,7
14,103,6
8,111,7
10,112,10
8,91,9
14,98,9
12,101,13
5,92,17
14,116,10
10,110,9
5,105,8
15,99,11
10,90,11
10,115,8
4,106,13
6,114,12
5,101,8
11,107,1
6,103,5
9,115,9
3,101,6
6,102,6
6,84,7
4,96,5
7,103,4
11,106,4
9,94,13
4,108,6
1,97,2
5,106,9
9,105,8
8,106,3
4,117,8
11,100,3
10,97,9
13,100,9
6,101,11
12,105,6
13,113,12
14,103,11
15,94,15
10,114,13
11,117,10
11,105,13
6,103,13
5,105,9
7,90,7
4,91,9
4,106,5
7,90,3
7,112,4
13,104,4
11,111,7
13,114,7
12,93,9
15,115,15
12,98,16
13,111,16
10,97,10
10,94,19
7,113,11
13,108,4
5,114,11
12,98,9
5,98,9
10,110,5
8,91,9
9,102,12
8,119,10
4,106,8
8,99,8
10,91,9
10,105,6
7,104,9
12,103,6
10,95,10
9,104,7
9,110,12
6,106,8
7,102,6
10,102,15
7,105,10
9,100,5
5,101,9
5,107,4
14,90,9
4,103,8
11,119,9
8,105,8
7,96,9
9,108,8
6,112,11
4,104,3
9,102,7
7,113,3
6,99,10
10,109,7
13,108,6
8,108,10
6,108,9
5,104,9
10,100,4
7,105,8
8,93,6
13,112,13
9,107,12
7,97,9
12,106,10
3,91,4
9,109,7
15,97,13
1,103,9
7,108,8
9,103,9
10,98,6
7,110,9
6,100,8
6,101,4
6,95,3
5,93,10
7,95,4
7,107,9
10,105,3
11,89,10
14,112,6
5,106,17
15,100,8
8,117,12
12,110,10
5,117,12
12,95,11
12,91,5
7,104,9
6,107,5
16,99,7
10,117,11
7,111,8
6,113,15
10,104,8
10,96,6
13,97,14
8,110,9
12,107,9
4,108,12
12,109,6
7,104,16
9,96,11
10,102,4
7,101,11
3,110,9
7,101,9
8,93,5
6,92,8
8,106,6
11,103,9
5,103,4
11,99,4
4,115,8
12,92,8
9,95,13
7,107,5
5,122,9
10,103,9
12,104,13
7,99,6
6,113,10
7,105,9
3,104,6
7,96,6
9,100,5
11,110,8
7,109,8
9,97,8
6,103,8
2,112,6
11,101,7
5,107,6
6,116,6
4,112,7
8,90,5
7,108,2
6,105,10
8,100,5
10,105,9
9,91,9
7,101,10
10,98,9
7,107,7
13,93,6
6,115,7
9,110,6
10,107,8
14,107,12
14,103,17
9,112,9
7,112,11
9,104,11
8,108,10
4,104,10
10,98,5
10,110,9
1,96,14
8,101,5
8,88,7
9,92,4
6,98,8
8,110,3
12,93,7
8,104,10
11,95,6
7,105,9
9,116,9
6,97,10
5,103,8
7,117,4
9,106,9
7,105,12
2,99,10
3,100,5
4,100,3
11,106,0
13,96,3
8,95,12
7,98,11
13,113,6
6,110,11
11,118,12
10,98,6
11,109,8
10,106,9
3,106,13
10,98,4
12,103,7
11,105,9
11,92,10
5,100,13
13,101,13
9,102,11
9,93,9
12,103,10
12,86,13
9,93,10
8,98,7
8,99,9
11,106,13
9,111,6
9,97,11
8,103,6
5,108,10
9,99,10
12,96,3
8,94,13
11,98,6
9,101,12
11,109,10
6,102,13
7,95,13
4,98,4
9,94,1
7,111,7
11,97,5
0,113,10
8,117,7
11,105,11
9,107,7
7,102,7
16,106,9
12,100,6
14,111,13
7,103,11
5,116,11
13,108,10
5,107,10
6,92,10
7,91,4
12,108,11
9,105,7
11,109,8
12,107,17
8,103,6
5,100,12
10,101,5
11,114,10
8,102,12
6,106,11
11,98,5
12,98,8
12,91,9
10,98,10
9,98,10
11,101,6
10,114,17
10,118,8
8,101,9
8,94,13
7,112,7
16,107,8
2,106,9
10,100,12
7,109,10
5,91,7
9,99,6
7,97,7
8,116,5
8,99,10
8,95,9
8,115,7
6,101,5
9,100,2
3,100,12
7,105,8
2,99,8
8,96,6
7,104,4
9,106,7
7,117,8
5,97,10
9,97,2
13,106,7
7,96,12
8,106,7
4,104,6
14,93,11
6,112,8
8,93,7
7,107,4
5,115,11
14,102,16
6,98,7
11,85,5
14,99,7
5,101,16
11,100,6
6,109,7
8,113,7
9,107,5
10,110,14
6,104,11
6,99,10
5,121,7
5,106,6
7,93,3
5,104,6
5,105,7
7,109,4
7,88,7
3,90,6
6,95,4
5,109,5
8,114,6
4,105,5
8,107,5
7,101,6
8,96,6
13,100,4
7,98,6
6,93,15
11,94,12
9,96,10
7,96,10
3,89,4
11,96,6
6,106,6
4,104,3
16,112,7
7,102,12
4,104,8
9,95,10
11,93,7
15,96,7
6,102,14
8,102,3
9,117,11
13,90,12
11,108,8
7,98,7
15,106,12
2,96,8
10,100,10
6,114,9
11,103,10
9,107,10
11,99,13
4,106,11
9,101,6
4,93,9
10,106,5
8,93,7
7,108,5
11,109,9
6,98,10
12,97,7
10,110,9
12,105,6
11,96,14
4,97,18
5,99,12
7,102,4
6,94,4
12,93,9
7,101,9
5,94,3
8,101,6
6,101,4
11,85,8
6,109,7
8,111,8
6,94,6
8,103,7
12,93,11
7,102,12
12,94,9
6,106,11
13,94,5
6,111,7
13,109,8
12,106,13
6,94,13
8,105,8
8,111,6
6,106,7
14,114,9
11,102,7
5,104,7
7,112,11
8,96,16
9,104,8
2,100,10
11,96,4
15,100,9
7,112,4
8,104,11
4,94,10
4,111,6
6,102,6
6,99,8
9,99,8
9,97,4
11,109,5
8,109,7
12,98,8
15,100,10
15,106,12
9,104,16
10,92,9
9,92,11
13,114,6
11,113,12
13,100,12
17,87,11
8,111,9
5,104,16
7,97,12
8,88,9
4,103,9
9,114,8
6,100,12
9,103,5
10,110,7
9,103,8
14,105,6
11,99,12
8,128,8
8,104,14
8,105,8
4,111,12
10,122,6
5,101,12
12,95,5
6,100,9
12,114,5
9,108,9
9,103,7
6,114,9
7,108,9
11,108,11
7,107,4
12,100,13
9,113,4
9,98,13
9,118,5
9,112,9
4,125,12
7,90,10
9,107,4
7,115,6
9,101,14
8,107,10
7,103,1
5,116,9
6,106,8
6,99,5
3,113,7
10,102,6
7,108,6
8,92,11
11,105,8
12,98,7
4,105,6
7,104,10
9,100,6
5,101,8
7,94,6
7,108,7
13,102,7
7,101,6
11,111,10
10,101,12
22,99,11
8,118,11
12,120,9
4,112,12
11,110,12
8,101,8
8,108,7
7,100,12
4,107,10
12,103,6
4,108,5
11,109,7
12,112,7
8,112,16
11,112,9
7,113,11
9,93,10
10,105,10
8,108,9
7,106,7
15,98,9
8,97,13
8,90,11
2,108,6
5,87,3
6,97,6
4,98,8
11,98,6
9,100,9
4,109,9
4,103,5
4,109,3
4,110,0
10,107,11
7,105,5
7,101,6
12,106,4
7,118,12
5,104,5
5,95,7
5,94,9
5,103,7
9,93,4
8,94,9
6,84,7
4,115,2
8,91,8
8,101,8
3,101,3
7,103,6
10,116,6
10,94,9
13,94,8
7,103,13
8,101,9
14,110,10
4,101,5
14,103,10
14,103,14
8,112,7
7,104,9
10,89,13
10,107,6
10,113,13
12,98,8
12,100,7
7,110,15
16,92,9
7,102,10
11,119,9
6,93,8
11,100,10
10,105,11
6,115,14
6,105,10
6,108,3
11,106,5
9,105,13
5,104,9
3,90,10
11,105,5
9,107,8
6,100,7
12,114,4
4,99,12
9,102,9
7,111,3
9,102,5
9,105,11
9,107,12
4,95,4
12,103,7
11,109,13
9,99,12
9,109,6
10,100,9
7,106,7
8,97,9
6,101,8
13,114,9
4,116,12
10,105,10
7,106,6
10,92,9
9,95,10
4,99,13
5,98,4
12,88,7
7,97,6
13,113,7
4,104,6
4,97,10
5,110,5
5,88,6
7,103,8
5,101,4
5,104,11
4,104,4
9,95,1
3,100,5
5,113,6
4,102,2
4,108,2
14,98,6
10,117,8
6,109,2
10,97,13
12,119,8
5,115,12
7,97,9
10,110,6
11,110,15
9,91,11
4,100,9
6,109,7
9,98,7
4,97,9
8,104,4
5,102,5
6,96,6
7,108,4
9,92,7
4,96,11
8,96,6
13,92,7
4,104,8
4,96,6
7,94,8
10,99,7
12,101,5
4,99,10
9,96,10
6,100,6
5,98,8
10,98,5
13,94,11
6,107,8
6,95,4
10,110,8
8,115,13
3,105,10
10,114,6
11,91,3
5,98,9
7,101,8
9,102,12
10,99,6
9,103,5
8,96,8
3,116,6
7,99,6
10,96,10
10,96,7
14,105,6
8,110,17
10,99,7
13,100,14
4,102,13
6,105,7
9,122,7
9,99,4
8,115,5
6,89,11
7,102,12
6,97,4
6,94,6
6,109,8
5,106,8
7,101,5
4,99,7
8,108,3
3,94,5
7,87,3
9,112,7
10,102,11
6,100,7
12,97,13
8,102,8
7,102,10
6,110,3
5,103,8
11,100,7
9,102,10
4,114,6
9,102,7
11,103,6
14,102,10
6,105,10
6,94,7
8,104,5
9,95,15
11,108,8
7,101,12
10,90,6
8,101,11
5,98,9
6,94,6
8,91,8
6,98,2
4,92,9
10,87,6
9,104,7
4,105,13
7,91,1
3,83,7
10,109,5
9,93,6
10,104,4
8,97,10
15,102,8
9,95,14
7,101,10
6,99,8
9,96,10
10,97,9
5,88,9
8,93,5
4,113,11
7,100,8
9,91,5
5,112,8
8,100,6
4,113,6
9,101,6
4,99,4
12,107,5
1,103,12
7,88,4
5,96,7
7,96,6
8,109,6
16,102,7
10,95,13
16,87,14
10,111,9
12,103,9
12,120,13
2,112,7
8,113,11
6,109,11
7,99,8
6,108,8
9,104,5
11,91,9
6,98,9
1,107,5
8,108,3
10,106,4
9,106,6
6,100,9
7,102,5
12,113,9
5,114,13
1,106,4
7,117,4
5,105,6
7,107,5
15,101,6
5,107,8
7,112,11
10,88,11
5,98,7
5,95,7
6,107,5
13,105,5
7,102,13
10,113,7
5,100,8
8,99,5
6,88,13
3,109,7
5,98,4
3,107,7
9,93,4
11,109,4
2,97,6
3,112,7
8,78,3
10,109,3
6,115,8
11,101,6
9,97,11
7,100,11
6,109,4
3,108,9
9,96,9
9,109,6
7,96,3
8,100,8
7,106,6
6,95,11
12,89,7
4,102,9
9,108,10
1,99,7
5,86,7
10,109,4
4,95,7
7,100,6
9,90,7
10,103,8
6,100,8
13,102,7
15,100,11
7,100,8
12,103,7
10,112,11
10,112,6
7,99,13
14,104,11
9,110,11
6,101,13
7,96,6
8,92,12
11,96,9
8,107,9
9,97,7
5,95,15
4,91,7
3,102,4
5,92,3
10,104,5
13,104,4
7,102,7
5,89,11
8,101,7
12,102,7
4,118,8
7,100,10
6,112,8
6,95,3
15,82,9
8,114,12
9,107,6
6,111,9
5,112,6
3,114,5
5,105,10
4,108,7
4,99,3
10,100,4
5,112,7
6,93,6
11,109,10
15,117,4
11,99,10
3,111,7
7,88,9
10,105,7
9,106,6
7,90,11
11,97,10
3,100,11
8,102,6
13,102,8
7,111,8
12,100,13
4,104,16
10,89,6
8,105,6
7,107,8
13,116,6
11,103,9
4,93,14
6,110,6
10,112,5
7,95,7
6,106,9
9,109,6
12,101,9
1,98,8
7,100,5
12,98,5
9,110,11
5,102,8
6,97,7
10,109,8
6,106,5
3,106,7
8,95,8
9,106,5
5,104,7
5,97,6
11,114,7
7,103,9
11,110,9
6,97,11
5,110,6
4,117,5
7,100,9
6,105,3
6,94,5
7,113,4
14,106,4
5,105,11
14,103,8
9,98,11
11,94,11
9,100,6
7,97,11
5,103,14
7,90,8
8,102,7
3,106,8
5,114,2
9,97,4
7,103,9
5,107,11
5,96,8
2,85,7
5,106,4
8,103,1
5,98,5
6,86,6
9,109,6
7,107,9
6,104,2
4,112,7
6,108,10
8,96,7
6,96,0
3,113,4
5,97,4
9,99,9
5,96,6
8,94,6
11,112,6
8,95,13
8,98,10
8,99,3
13,93,6
4,90,10
9,99,11
7,105,10
9,103,6
11,107,6
9,91,10
9,108,9
8,111,9
6,100,8
6,101,10
9,106,5
7,101,13
1,90,6
6,103,7
12,91,4
5,101,10
11,102,4
9,105,10
6,108,3
4,102,5
11,93,9
10,96,6
7,104,7
6,105,13
12,95,8
9,97,10
9,95,11
10,99,6
8,94,8
6,104,8
9,92,12
6,108,7
6,94,9
8,96,9
8,105,9
5,96,3
14,82,7
13,115,7
11,105,8
3,111,15
2,109,6
5,97,7
6,102,4
7,98,5
9,105,4
7,109,10
7,108,8
7,110,4
14,102,5
8,103,7
13,90,10
13,113,12
8,93,14
12,112,11
7,104,10
10,117,10
9,117,8
7,96,10
5,106,8
12,109,3
6,97,14
6,97,11
11,95,4
10,112,9
12,99,9
12,98,10
12,91,10
13,102,11
15,91,13
11,106,20
12,115,12
7,94,11
9,91,9
6,92,13
11,102,6
10,84,8
8,85,5
11,103,10
7,107,9
8,88,8
7,97,11
5,102,6
11,106,5
8,94,8
7,101,13
4,96,13
10,123,3
11,92,7
11,97,14
6,115,6
8,103,8
4,105,8
4,103,7
13,109,3
11,97,12
7,101,13
9,91,7
8,89,9
4,91,9
9,113,7
9,99,5
6,126,2
11,110,4
6,118,7
13,108,10
11,112,10
10,102,13
13,87,11
7,94,12
10,102,9
3,113,9
11,104,6
10,90,8
10,93,15
8,96,8
9,108,8
9,119,7
6,110,15
8,117,9
6,120,4
6,92,6
5,99,8
7,114,6
6,96,7
11,82,6
6,107,11
4,99,10
10,102,4
6,98,9
5,107,3
7,108,5
11,95,7
4,111,7
8,103,5
11,103,5
6,98,8
7,109,8
5,116,8
5,99,6
15,102,12
10,101,7
7,113,10
7,92,13
4,110,5
6,114,6
2,117,5
13,103,6
10,92,8
5,112,6
14,100,10
7,111,6
5,105,7
4,90,11
5,107,8
10,104,5
7,96,6
10,93,6
9,101,7
7,102,10
5,102,8
9,108,7
12,92,11
15,99,7
9,109,14
11,100,9
11,98,11
11,108,7
5,105,9
9,107,9
9,98,12
14,105,8
9,107,14
7,97,6
7,108,11
6,116,9
6,113,9
10,111,10
6,94,7
7,96,11
9,108,3
10,115,8
6,84,10
5,98,8
6,99,5
6,108,3
8,103,4
6,116,9
14,98,10
10,105,10
11,93,6
7,100,4
9,107,12
8,112,6
5,100,15
10,103,7
9,99,4
9,105,14
11,114,7
9,94,17
10,93,3
10,96,7
9,101,10
10,104,7
13,106,10
9,103,12
10,106,9
10,111,10
9,93,14
10,111,11
12,98,10
6,100,9
8,103,10
5,101,10
8,108,6
7,88,9
8,100,3
11,110,4
7,99,15
7,106,7
5,95,11
8,108,3
7,106,9
4,107,8
8,100,6
6,102,4
8,104,7
8,95,8
4,110,10
5,109,7
4,92,5
7,99,2
9,97,6
8,101,9
9,103,7
6,116,8
8,104,8
2,106,3
12,97,5
4,106,10
4,114,6
6,98,8
8,97,3
9,110,10
5,114,9
5,101,8
7,112,3
7,104,7
10,97,8
10,96,5
8,114,10
8,112,5
10,99,3
4,92,10
9,91,8
8,93,9
3,111,10
7,105,7
8,112,0
10,106,10
9,109,10
8,99,9
8,110,2
9,98,11
5,115,6
8,103,9
8,92,7
9,110,11
6,98,8
5,117,4
10,99,5
8,102,13
5,114,10
15,105,8
11,103,10
9,85,13
9,111,3
3,92,11
4,100,9
6,103,6
5,97,6
3,90,6
7,100,3
4,102,7
4,94,4
4,106,2
10,100,4
7,100,6
12,102,5
11,116,10
6,106,9
7,95,11
11,105,6
9,107,13
10,100,4
13,108,7
10,101,15
5,104,14
4,99,10
8,103,3
10,84,11
9,84,8
11,103,11
9,110,7
11,106,9
7,99,11
8,114,3
15,103,9
14,102,13
8,101,12
7,97,13
15,106,6
8,96,9
8,109,8
7,108,14
6,97,7
11,108,9
10,103,8
12,107,9
11,88,11
5,116,9
3,110,11
13,109,4
6,89,11
7,116,7
5,107,10
12,107,4
12,105,6
13,103,12
13,100,15
4,92,7
7,97,6
12,98,10
11,113,16
11,111,10
12,116,10
9,106,7
3,109,9
6,96,8
9,105,9
8,109,8
7,99,11
12,116,3
5,101,10
10,103,7
2,111,7
10,86,6
4,103,11
6,107,5
11,86,6
6,104,4
13,107,9
8,97,7
11,108,6
11,107,11
12,108,13
9,95,12
5,112,7
6,90,9
13,111,7
6,111,10
10,101,3
9,102,11
8,95,12
13,109,11
10,102,11
6,112,7
7,107,12
12,102,4
10,111,11
7,101,10
7,106,8
13,98,10
9,104,12
9,99,11
16,103,7
3,112,14
5,98,9
4,98,9
6,102,5
8,106,6
15,99,7
10,95,12
8,96,9
14,100,7
9,105,6
8,92,10
8,107,13
10,95,10
10,107,5
12,108,11
12,114,6
17,114,6
13,106,18
14,109,19
13,111,10
8,102,14
7,111,12
7,113,12
9,100,8
4,99,7
12,105,7
8,115,8
9,97,13
9,110,8
12,99,7
11,97,14
4,110,7
11,100,10
6,105,8
11,105,8
16,101,8
13,101,7
5,96,19
7,98,7
11,93,10
8,103,13
4,105,9
10,99,4
8,112,6
6,109,11
10,95,9
14,110,7
7,102,9
3,101,10
4,98,5
8,103,3
7,99,8
6,102,10
8,102,9
4,110,7
2,89,8
6,87,5
9,95,3
9,110,2
10,106,7
6,102,10
7,91,9
6,110,7
10,111,3
9,108,7
7,105,9
6,118,1
4,98,11
4,97,7
8,93,8
6,102,3
10,112,7
16,103,9
8,108,15
5,96,8
7,96,12
5,110,7
5,105,4
4,106,9
7,109,5
8,99,7
4,104,5
10,94,5
6,85,5
4,102,7
10,106,7
13,103,10
7,99,9
10,107,8
8,114,12
7,100,2
5,102,4
6,104,8
9,106,8
9,99,3
7,105,7
6,95,7
9,109,8
8,99,8
13,96,13
8,86,11
7,94,16
7,97,9
3,98,4
5,87,5
5,112,6
6,102,4
9,95,7
8,95,4
5,87,8
5,85,5
9,100,8
3,112,5
8,105,4
7,115,8
7,103,5
10,94,9
4,92,10
15,109,8
11,90,8
9,114,7
7,91,7
5,103,9
8,113,12
8,104,10
6,104,14
9,89,5
3,94,6
7,102,5
9,104,7
8,95,5
8,96,6
4,105,5
11,98,10
2,89,12
3,89,2
5,101,4
7,96,4
8,94,8
12,92,3
6,100,8
6,111,8
14,97,7
6,99,10
6,105,7
12,110,9
11,90,13
13,110,9
7,97,11
18,110,4
10,100,11
5,102,15
15,97,11
10,102,9
5,118,8
12,107,7
9,115,9
6,110,10
6,114,11
13,84,12
7,102,13
7,103,7
12,124,4
11,90,9
7,100,9
9,98,10
8,98,10
6,107,15
12,105,7
7,114,7
7,97,6
6,104,11
5,104,8
8,104,3
9,89,9
7,86,8
13,106,6
2,96,8
6,94,7
8,95,6
6,113,6
8,111,3
6,107,5
7,96,12
7,106,11
7,98,7
6,105,5
6,120,8
9,112,10
6,104,8
7,105,3
8,100,5
7,105,6
8,110,8
11,99,8
12,100,8
11,110,6
8,113,16
8,106,10
5,105,9
12,109,6
3,98,10
10,105,9
7,107,7
14,93,9
7,101,5
4,108,8
15,105,6
9,112,13
8,101,9
7,105,6
10,102,17
9,111,8
6,106,13
11,92,5
4,107,6
9,98,7
10,97,4
9,109,11
9,105,8
11,108,9
7,103,11
13,112,11
6,108,14
9,92,6
5,106,5
5,90,9
11,104,9
10,107,5
10,110,8
4,99,8
4,105,8
7,109,5
14,97,6
6,108,4
8,98,10
11,102,10
6,101,11
4,103,9
9,98,4
5,98,9
12,78,7
13,106,8
10,107,9
9,102,13
4,102,10
7,96,5
6,91,7
7,107,7
6,98,11
2,102,6
13,99,4
10,108,6
3,100,16
9,97,7
3,104,5
12,88,7
4,116,8
8,105,3
5,105,10
2,98,7
7,100,1
5,100,6
10,99,5
10,95,5
11,106,11
14,113,9
9,115,10
12,110,8
6,102,9
13,121,7
10,115,8
8,105,14
12,104,16
8,99,9
8,106,10
10,93,8
12,91,12
9,102,13
8,108,7
7,98,7
6,108,7
11,101,5
3,114,9
2,115,5
4,98,9
8,85,5
4,98,5
13,102,4
6,104,12
8,97,7
4,107,7
11,110,7
9,108,7
13,106,9
14,119,6
16,95,10
13,100,12
13,108,17
8,106,10
4,109,11
6,110,12
5,109,9
5,97,3
5,92,6
6,111,8
10,104,4
7,106,8
7,101,13
7,96,5
13,103,5
6,100,10
10,106,6
8,109,7
11,101,10
7,98,10
3,107,12
5,95,7
10,107,4
6,94,8
10,109,6
11,108,10
8,95,7
11,102,13
10,101,11
9,103,7
5,96,10
13,97,11
10,111,9
7,100,6
9,106,6
7,92,9
10,107,8
7,102,8
7,118,8
10,98,10
13,93,9
8,104,7
5,94,12
9,88,6
4,98,8
6,109,9
6,105,6
4,109,7
8,101,5
4,103,5
5,106,4
8,108,6
7,110,10
7,103,3
9,100,6
10,116,9
11,99,7
3,104,10
6,108,12
7,90,6
11,96,9
9,102,6
8,101,7
6,112,7
4,110,12
5,88,7
8,109,4
3,92,5
4,98,5
10,106,3
9,95,5
6,112,9
7,99,6
8,103,7
7,114,8
11,103,8
6,119,10
11,104,7
7,94,13
7,116,7
4,99,7
8,105,5
11,105,8
8,104,7
9,98,11
11,106,6
5,107,9
3,102,10
3,112,5
7,92,5
8,92,5
9,95,5
9,98,6
5,103,10
8,95,9
6,98,6
11,109,0
6,114,10
8,107,11
4,105,7
12,111,5
7,107,10
7,109,7
14,105,6
14,96,7
9,100,12
7,115,9
12,97,8
2,97,12
9,106,8
8,104,12
4,110,6
11,100,9
10,90,5
7,107,18
7,89,7
7,94,3
2,102,11
12,98,7
6,99,5
11,99,5
6,99,9
6,110,3
9,105,10
9,97,11
3,101,5
7,108,3
13,115,6
10,92,11
7,100,16
12,106,10
11,96,9
13,106,7
8,101,8
7,111,8
2,106,12
11,123,4
8,106,6
11,98,12
8,105,10
13,107,7
8,107,9
10,105,6
13,97,12
6,113,12
10,112,10
7,104,8
12,101,7
2,114,8
5,95,9
10,99,8
15,97,14
4,98,10
14,104,6
14,105,9
10,114,8
9,106,10
8,105,16
9,109,9
7,98,4
4,107,11
4,117,8
8,101,10
6,108,5
7,98,6
4,113,5
11,94,8
6,119,8
6,94,7
12,97,6
4,108,5
9,112,11
7,98,7
6,107,5
8,107,7
9,117,8
12,111,7
5,108,11
1,115,7
7,109,2
10,97,4
12,104,9
8,110,8
7,108,9
12,104,10
11,112,11
9,99,13
9,107,7
8,111,9
4,102,10
7,109,10
10,109,9
5,108,10
8,93,8
12,101,5
6,98,11
8,100,7
4,92,10
10,101,3
11,106,5
6,104,7
11,98,7
5,102,12
11,97,6
10,114,12
4,117,11
10,100,4
9,103,8
12,98,8
9,106,10
8,95,10
12,99,11
10,103,12
12,95,14
11,100,6
3,97,10
8,105,12
10,107,5
10,121,3
8,107,10
12,98,9
9,102,7
7,118,11
10,117,9
4,99,10
8,97,8
5,97,7
11,113,6
11,120,9
9,107,17
12,98,6
5,106,10
12,101,5
8,104,12
11,116,6
8,104,15
9,102,10
2,110,4
5,94,4
14,98,7
12,103,12
5,98,11
7,94,9
7,114,5
11,80,5
9,100,8
7,101,8
4,105,10
8,112,8
9,94,4
6,95,9
4,100,9
7,109,6
10,113,5
7,99,10
10,119,8
6,107,9
6,93,7
7,112,6
12,94,13
4,104,7
8,92,6
6,103,6
6,106,6
13,104,3
6,100,10
7,100,13
10,92,4
7,104,9
3,102,6
12,99,5
7,105,9
10,105,6
6,100,11
10,94,8
10,114,6
13,92,10
10,108,12
7,94,10
6,97,9
6,109,5
7,106,4
8,103,12
6,108,5
9,101,6
11,84,12
12,99,11
6,109,10
3,110,5
5,99,10
7,104,5
3,103,8
3,102,3
8,99,4
8,105,5
7,104,8
5,106,5
6,103,8
8,103,9
9,87,9
7,98,3
8,92,8
4,110,6
10,111,7
7,99,6
7,98,10
9,110,7
5,109,4
6,100,9
7,108,3
9,109,4
9,110,12
6,113,6
14,91,8
7,102,10
10,102,13
15,102,11
9,111,14
7,109,7
8,95,10
9,97,10
13,96,7
9,98,9
12,113,13
11,102,7
7,112,8
5,93,11
8,92,3
8,105,12
12,105,8
8,106,7
13,109,8
13,102,14
11,107,6
8,100,9
11,106,11
14,102,15
4,99,12
5,108,8
8,99,9
7,93,5
10,100,9
7,102,8
15,109,11
14,107,10
12,92,14
10,105,13
7,97,8
4,99,5
12,101,11
6,116,9
11,106,6
11,99,9
10,113,10
7,119,10
10,104,9
7,103,14
5,100,6
8,102,5
9,98,10
8,100,11
9,101,9
6,81,6
5,96,8
9,97,6
7,98,9
5,96,7
12,103,2
12,108,9
10,103,15
8,108,10
12,94,7
11,99,13
12,105,6
3,106,12
8,105,5
10,93,10
8,99,10
7,103,8
4,92,11
5,94,6
6,105,5
3,98,6
6,90,8
11,100,3
9,90,7
6,102,11
9,94,9
7,106,5
15,113,4
11,110,9
9,119,16
5,104,5
10,98,4
6,105,11
7,102,14
11,118,5
9,94,9
9,106,8
8,105,13
7,98,8
14,98,6
5,105,10
8,101,13
6,110,4
6,103,6
